"start","end","today","deviceid","date_survey","enumerator_id","select_one_organisation_name","org_name_other","governorate_ID","district_ID","market_name","type_area","fuel_prices","cash_feasibility_fuel","cash_feasibility_fuel/Cash","cash_feasibility_fuel/Mobile_money","cash_feasibility_fuel/Credit_debit_Card","cash_feasibility_fuel/Prepaid_cards","cash_feasibility_fuel/Credit","cash_feasibility_fuel/Vouchers","cash_feasibility_fuel/Bartering","cash_feasibility_fuel/Other","cash_feasibility_fuel/Do_not_know","Other_cash_feasibility_fuel","sell_petrol","quantity_1L_petrol","quantity_other_petrol","price_petrol","calc_price_petrol","sell_diesel","quantity_1L_diesel","quantity_other_diesel","price_diesel","calc_price_diesel","fuel_gov_origin","fuel_restock_days_min","fuel_constraints_multiple","fuel_constraints_multiple/Price_inflation","fuel_constraints_multiple/Liquidity_shortage","fuel_constraints_multiple/Shortage_of_demand","fuel_constraints_multiple/Insecurity_and_instability","fuel_constraints_multiple/Supply_shortage","fuel_constraints_multiple/Government_regulations","fuel_constraints_multiple/Transportation_issues","fuel_constraints_multiple/Other_see_next_question","fuel_constraints_multiple/Do_not_know","fuel_constraints_multiple/No_constraints","fuel_constraints_multiple/Vendor_did_not_answer","wash_prices","cash_feasibility_wash","cash_feasibility_wash/Cash","cash_feasibility_wash/Mobile_money","cash_feasibility_wash/Credit_debit_Card","cash_feasibility_wash/Prepaid_cards","cash_feasibility_wash/Credit","cash_feasibility_wash/Vouchers","cash_feasibility_wash/Bartering","cash_feasibility_wash/Other","cash_feasibility_wash/Do_not_know","Other_cash_feasibility_wash","sell_bottled_water","quantity_0.75L","bottled_quantity_other","price_bottled_water","calc_price_bottled_water","sell_treated_water","quantity_10L","treated_quantity_other","price_treated_water","calc_price_treated_water","sell_soap","quantity_1bar","soap_quantity_other","price_soap","calc_price_soap","sell_laundry_powder","quantity_100g","laundry_quantity_other","price_laundry_powder","calc_price_laundry","sell_sanitary_napkins","quantity_10units","napkins_quantity_other","price_sanitary_napkins","calc_price_sanitary","wash_gov_origin","wash_type_supplier","wash_restock_days_min","wash_constraints_multiple","wash_constraints_multiple/Price_inflation","wash_constraints_multiple/Liquidity_shortage","wash_constraints_multiple/Shortage_of_demand","wash_constraints_multiple/Insecurity_and_instability","wash_constraints_multiple/Supply_shortage","wash_constraints_multiple/Government_regulations","wash_constraints_multiple/Transportation_issues","wash_constraints_multiple/Other_see_next_question","wash_constraints_multiple/Do_not_know","wash_constraints_multiple/No_constraints","wash_constraints_multiple/Vendor_did_not_answer","water_trucking_prices","cash_feasibility_water_trucking","cash_feasibility_water_trucking/Cash","cash_feasibility_water_trucking/Mobile_money","cash_feasibility_water_trucking/Credit_debit_Card","cash_feasibility_water_trucking/Prepaid_cards","cash_feasibility_water_trucking/Credit","cash_feasibility_water_trucking/Vouchers","cash_feasibility_water_trucking/Bartering","cash_feasibility_water_trucking/Other","cash_feasibility_water_trucking/Do_not_know","Other_cash_feasibility_water_trucking","capacity_truck","type_owner","type_water","water_chlorinated","cost_cubic_meter","location_source","distance_travelled","distance_price","additional_cost_5","additional_cost_10","constraints_multiple","constraints_multiple/Price_inflation","constraints_multiple/Liquidity_shortage","constraints_multiple/Shortage_of_demand","constraints_multiple/Insecurity_and_instability","constraints_multiple/Supply_shortage","constraints_multiple/Government_regulations","constraints_multiple/Transportation_issues","constraints_multiple/Other_see_next_question","constraints_multiple/Do_not_know","constraints_multiple/No_constraints","constraints_multiple/Vendor_did_not_answer","exchange_rate","exchange_rate_result","mrk_supply_routes","mrk_supply_issues","mrk_supply_issues/dmg_infra_market","mrk_supply_issues/dmg_infra_sorrounding","mrk_supply_issues/dmg_storage","mrk_supply_issues/move_restriction","mrk_supply_issues/other","mrk_supply_issues/did_not_answer","mrk_supply_issues_other","mrk_dmg_infra","mrk_dmg_infra/road","mrk_dmg_infra/electrical","mrk_dmg_infra/water","mrk_dmg_infra/communication","mrk_dmg_infra/other","mrk_dmg_infra_other","mrk_increse_fuel_50","mrk_increse_fuel_100","mrk_increse_WASH_50","mrk_increse_WASH_100","mrk_increse_water_50","mrk_increse_water_100","further_comments","__version__","_id","_uuid","_submission_time","_validation_status","_index","district_name","governorate_name","country_name","country_ID"
2019-04-18 15:47:46,2019-04-18 16:00:12,"4/18/2019","ee.humanitarianresponse.info:oYqxLGVUH29gkR0T","4/17/2019","????","NFDHR",NA,"YE14","YE1413","Reda'a central market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,750,750,"yes","yes",NA,700,700,"YE18",2,"Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,0,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,100,100,"yes","yes",NA,130,130,"yes","yes",NA,150,150,"yes","yes",NA,600,600,"YE13","Vendor",3,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,1,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,2,"Private","Pumping_Station_or_Borehole","no",4500,4,6,"yes",7000,12000,"Price_inflation Shortage_of_demand Government_regulations Transportation_issues",1,0,1,0,0,1,1,0,0,0,0,"yes",520,"yes","dmg_infra_market dmg_infra_sorrounding move_restriction",1,1,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"no","no","no","no","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53366055,"052f4b2a-6254-4502-b7bf-a56f4e23fd19",2019-04-18 16:00:19,NA,1,"Rada'","Al Bayda","Yemen","YE"
2019-04-19 18:18:59,2019-04-19 18:27:53,"4/19/2019","ee.humanitarianresponse.info:oYqxLGVUH29gkR0T","4/19/2019","?????","NFDHR",NA,"YE22","YE2209","Saqeen","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,700,700,"yes","yes",NA,650,650,"YE18",7,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,1,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,140,140,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,150,150,"yes","yes",NA,600,600,"YE13","Vendor",6,"Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues",1,1,1,0,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","no",3500,3,7,"yes",5000,8500,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,1,1,1,1,0,1,0,0,0,0,"yes",510,"yes","dmg_infra_market move_restriction",1,0,0,1,0,0,NA,"road electrical water communication",1,1,1,1,0,NA,"no","no","no","no","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53455575,"c4eff038-61a4-4395-a50b-b34989856c06",2019-04-19 18:28:09,NA,10,"Saqayn","Sa'ada","Yemen","YE"
2019-04-23 21:28:48,2019-04-23 21:36:47,"4/24/2019","ee.humanitarianresponse.info:PZQr9qnBFQty0Mhn","4/23/2019","???","TYF",NA,"YE15","YE1520","Al Ramdah market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,440,440,"yes","yes",NA,450,450,"YE24",4,"Price_inflation Insecurity_and_instability Supply_shortage",1,0,0,1,1,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,200,200,"yes","yes",NA,150,150,"yes","yes",NA,600,600,"YE15","Wholesaler",3,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","no",2300,4,10,"yes",2000,4000,"Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage",1,0,1,1,1,0,0,0,0,0,0,"yes",512,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53774903,"a7dfb6ea-43f6-439b-954d-09b483e1d9e9",2019-04-23 21:36:59,NA,52,"At Ta'iziyah","Taizz","Yemen","YE"
2019-04-22 22:49:30,2019-04-22 23:06:56,"4/23/2019","ee.humanitarianresponse.info:PZQr9qnBFQty0Mhn","4/22/2019","???","TYF",NA,"YE15","YE1512","Al Rahidah market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,440,440,"yes","yes",NA,450,450,"YE24",2,"Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage",1,1,0,1,1,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,80,80,"yes","yes",NA,200,200,"yes","yes",NA,130,130,"yes","yes",NA,600,600,"YE15","Wholesaler",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Treatment_Station","yes",5000,1,20,"yes",2000,4000,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53670250,"2256ea71-c9d3-4fb2-b9c0-a0c29a7a960f",2019-04-22 23:07:05,NA,18,"Dimnat Khadir","Taizz","Yemen","YE"
2019-04-23 09:14:13,2019-04-23 09:38:51,"4/23/2019","ee.humanitarianresponse.info:fqdvF1DbnBc6Eykv","4/22/2019","????","NRC",NA,"YE17","YE1715","Al Madinah","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,750,750,"yes","yes",NA,440,440,"YE18",2,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",20,400,200,"yes","yes",NA,150,150,"yes","no",500,500,100,"yes","yes",NA,600,600,"YE17","Wholesaler",4,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",7500,10,30,"yes",7500,10500,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",512,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","None","v2ZtbFxdMLUeS6K3smMjSx",53699208,"8231393c-e398-4081-aec0-8c6fce0f6a80",2019-04-23 09:39:02,NA,23,"Al Mahabishah","Hajjah","Yemen","YE"
2019-04-23 09:02:24,2019-04-23 12:15:39,"4/23/2019","ee.humanitarianresponse.info:MkBhW8z4emwKShDD","4/21/2019","Mohammed","NRC",NA,"YE17","YE1715","ALqat Market","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,750,750,"yes","yes",NA,440,440,"YE18",3,"Price_inflation Insecurity_and_instability Government_regulations",1,0,0,1,0,1,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","no",20,350,175,"yes","yes",NA,150,150,"yes","no",500,500,100,"yes","yes",NA,600,600,"YE17","Vendor",7,"Price_inflation Insecurity_and_instability Transportation_issues",1,0,0,1,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",7000,25,25,"no",NA,NA,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","None","v2ZtbFxdMLUeS6K3smMjSx",53717862,"3af57b57-1254-4d99-a7be-dc9387cb72c7",2019-04-23 12:15:43,NA,25,"Al Mahabishah","Hajjah","Yemen","YE"
2019-04-25 07:37:44,2019-04-25 07:45:31,"4/25/2019","ee.humanitarianresponse.info:MkBhW8z4emwKShDD","4/24/2019","Mohammed","NRC",NA,"YE17","YE1715","Almahabishah","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,700,700,"yes","yes",NA,440,440,"YE17",4,"Price_inflation Insecurity_and_instability Government_regulations Transportation_issues",1,0,0,1,0,1,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","no",20,350,175,"yes","yes",NA,150,150,"yes","no",100,100,100,"yes","yes",NA,600,600,"YE17","Vendor",5,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",6500,20,20,"no",NA,NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","None","v2ZtbFxdMLUeS6K3smMjSx",53915773,"aa620e12-5ee0-40b3-aa5b-2bda9f29bafc",2019-04-25 07:45:35,NA,88,"Al Mahabishah","Hajjah","Yemen","YE"
2019-04-23 12:15:42,2019-04-23 12:29:19,"4/23/2019","ee.humanitarianresponse.info:MkBhW8z4emwKShDD","4/21/2019","Ahmed","NRC",NA,"YE17","YE1713","Shamr","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,650,650,"yes","yes",NA,440,440,"YE18",5,"Price_inflation Supply_shortage",1,0,0,0,1,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"no",NA,NA,NA,NA,"yes","yes",NA,120,120,"yes","no",500,500,100,"yes","yes",NA,600,600,"YE17","Vendor",3,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",3000,8,20,"yes",2500,3500,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","None","v2ZtbFxdMLUeS6K3smMjSx",53719747,"71cbe171-65c4-4e9f-be3c-5291e3abd729",2019-04-23 12:29:22,NA,26,"Qafl Shamer","Hajjah","Yemen","YE"
2019-04-23 19:27:59,2019-04-23 19:39:03,"4/23/2019","ee.humanitarianresponse.info:PZQr9qnBFQty0Mhn","4/23/2019","???","TYF",NA,"YE15","YE1520","Jawlah Softeel market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,425,425,"yes","yes",NA,430,430,"YE24",6,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","no",135,400,237,"yes","yes",NA,130,130,"yes","yes",NA,600,600,"YE15","Wholesaler",2,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Treatment_Station","no",2000,3,8,"no",NA,NA,"Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage",1,0,1,1,1,0,0,0,0,0,0,"yes",514,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53767071,"ed3805ba-8733-41d4-a859-fb73be9cb51e",2019-04-23 19:39:13,NA,39,"At Ta'iziyah","Taizz","Yemen","YE"
2019-04-24 12:44:23,2019-04-24 13:20:01,"4/24/2019","ee.humanitarianresponse.info:MkBhW8z4emwKShDD","4/23/2019","Mohammed","NRC",NA,"YE18","YE1806","Al Qanawis","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,360,360,"YE18",6,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","no",20,300,150,"yes","yes",NA,120,120,"yes","yes",NA,120,120,"yes","yes",NA,600,600,"YE18","Vendor",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",2500,15,15,"no",NA,NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","None","v2ZtbFxdMLUeS6K3smMjSx",53845564,"80c59fc1-6a02-4b8f-a542-ff88a85f5d8b",2019-04-24 13:20:03,NA,78,"Al Qanawis","Al Hudaydah","Yemen","YE"
2019-04-30 19:12:14,2019-04-30 19:18:31,"4/30/2019","ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS","4/28/2019","????","YSD",NA,"YE23","YE2301","Al Arah","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"no",NA,NA,NA,NA,"YE23",30,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,160,160,"yes","yes",NA,120,120,"yes","yes",NA,600,600,"YE13","Wholesaler",1,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1000,5,10,"yes",6500,10000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","no","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54434429,"e6dd4d50-92d7-4b09-8f7a-3490997dd152",2019-04-30 19:18:43,NA,175,"Hamdan","Sana'a","Yemen","YE"
2019-04-26 20:34:15,2019-04-26 20:36:20,"4/26/2019","ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8","4/26/2019","???","SDF",NA,"YE13","YE1306","Dar Al Jazeerah shop","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE13","Wholesaler",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54087818,"896bfe59-5891-4bc1-a3f3-d7eb92e729fd",2019-04-26 20:36:22,NA,112,"Al Wahdah","Amanat Al Asimah","Yemen","YE"
2019-04-27 10:16:04,2019-04-27 10:18:01,"4/27/2019","ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8","4/26/2019","???","SDF",NA,"YE13","YE1303","Al Hardi supplies for food items","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE13","Wholesaler",10,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54115419,"b9fc8902-c5a5-42ae-92b4-83a9853cb688",2019-04-27 10:18:03,NA,131,"Az'zal","Amanat Al Asimah","Yemen","YE"
2019-04-26 20:29:32,2019-04-26 20:31:56,"4/26/2019","ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8","4/26/2019","???","SDF",NA,"YE13","YE1306","Nayef Hassan shops","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE13","Wholesaler",5,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",525,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54087572,"2469ce1c-faa1-4f41-a4ec-830883e86d88",2019-04-26 20:32:00,NA,110,"Al Wahdah","Amanat Al Asimah","Yemen","YE"
2019-05-06 09:17:43,2019-05-06 09:28:57,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Mohammed","SCI",NA,"YE25","YE2515","Sabir Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,130,130,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE24","Wholesaler",10,"Price_inflation Other_see_next_question",1,0,0,0,0,0,0,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",520,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54818460,"ed97b73a-4396-4793-8901-b11808851053",2019-05-06 09:29:01,NA,285,"Tuban","Lahj","Yemen","YE"
2019-05-06 09:36:25,2019-05-06 09:38:32,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/22/2019","Mohammed","SCI",NA,"YE25","YE2515","Alfayoosh Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,130,130,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE24","Wholesaler",7,"Price_inflation Other_see_next_question",1,0,0,0,0,0,0,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54819187,"5e45dcda-0626-4e86-afc9-44a34ff822bd",2019-05-06 09:38:34,NA,289,"Tuban","Lahj","Yemen","YE"
2019-05-06 07:34:12,2019-05-06 07:37:09,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/22/2019","Mohammed","SCI",NA,"YE24","YE2404","Banafe'e Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,200,200,"yes","yes",NA,200,200,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE24","Wholesaler",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",500,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54809228,"1c26f1e1-6a5e-4786-9d7e-49eaf051c4d2",2019-05-06 07:37:10,NA,263,"Al Buraiqeh","Aden","Yemen","YE"
2019-05-06 07:39:38,2019-05-06 07:44:32,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Mohammed","SCI",NA,"YE24","YE2404","Alqadeem Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,150,150,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,600,600,"YE24","Wholesaler",4,"Price_inflation Other_see_next_question",1,0,0,0,0,0,0,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",500,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54809688,"5e06c360-233a-43bb-9717-95fef03dc518",2019-05-06 07:44:33,NA,265,"Al Buraiqeh","Aden","Yemen","YE"
