row_id,start,end,today,deviceid,date_survey,enumerator_name,enumerator_name_EN,organisation_name,organisation_name_EN,governorate_name_en,governorate_ID,district_name_en,district_ID,market_name,market_name_EN,type_market,type_area,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,price_petrol_normalized,petrol_gov_origin_petrol,petrol_type_supplier,petrol_restock_days_min,petrol_restock_days_max,petrol_restock_days_average,petrol_constraints_multiple,Pet Inflation,Pet Liquidity,Pet Demand,Pet Insecurity,Pet Supply,Pet Govt,Pet Trans,Pet Other,Pet DNK,Pet None,Pet DNA,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,price_diesel_normalized,diesel_gov_origin,diesel_type_supplier,diesel_restock_days_min,diesel_restock_days_max,diesel_restock_days_average,diesel_constraints_multiple,Die Inflation,Die Liquidity,Die Demand,Die Insecurity,Die Supply,Die Govt,Die Trans,Die Other,Die DNK,Die None,Die DNA,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,price_bottled_water_normalized,bottled_gov_origin,bottled_type_supplier,bottled_restock_days_min,bottled_restock_days_max,bottled_restock_days_average,bottled_constraints_multiple,BW Inflation,BW Liquidity,BW Demand,BW Insecurity,BW Supply,BW Govt,BW Trans,BW Other,BW DNK,BW None,BW DNA,sell_treated_water,quantity_20L,treated_quantity_other,price_treated_water,price_treated_water_normalized,treated_gov_origin,treated_type_supplier,treated_restock_days_min,treated_restock_days_max,treated_restock_days_average,treated_constraints_multiple,TW Inflation,TW Liquidity,TW Demand,TW Insecurity,TW Supply,TW Govt,TW Trans,TW Other,TW DNK,TW None,TW DNA,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,price_soap_normalized,soap_gov_origin,soap_type_supplier,soap_restock_days_min,soap_restock_days_max,soap_restock_days_average,soap_constraints_multiple,Soap Inflation,Soap Liquidity,Soap Demand,Soap Insecurity,Soap Supply,Soap Govt,Soap Trans,Soap Other,Soap DNK,Soap None,Soap DNA,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,price_laundry_powder_normalized,laundry_gov_origin,laundry_type_supplier,laundry_restock_days_min,laundry_restock_days_max,laundry_restock_days_average,laundry_constraints_multiple,LP Inflation,LP Liquidity,LP Demand,LP Insecurity,LP Supply,LP Govt,LP Trans,LP Other,LP DNK,LP None,LP DNA,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,price_sanitary_napkins_normalized,napkins_gov_origin,napkins_type_supplier,napkins_restock_days_min,napkins_restock_days_max,napkins_restock_days_average,napkins_constraints_multiple,SN Inflation,SN Liquidity,SN Demand,SN Insecurity,SN Supply,SN Govt,SN Trans,SN Other,SN DNK,SN None,SN DNA,General further_comments,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,distance_price,additional_cost_10,additional_cost_20,additional_cost_30,constraints_multiple,WT Inflation,WT Liquidity,WT Demand,WT Insecurity,WT Supply,WT Govt,WT Trans,WT Other,WT DNK,WT None,WT DNA,further_comments
YE0087,2018-04-28T19:06:36.282+03:00,2018-04-28T19:11:08.709+03:00,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-25,???? ????,Salim Saleh,??????? ???????,Old City,Sa'ada,YE22,Ghamr,YE2204,??? ???,Na'aman,District_level_market,Rural,yes,yes,,370,370,22,Wholesaler,2,6,4,Liquidity_shortage Insecurity_and_instability Transportation_issues,0,1,0,1,0,0,1,0,0,0,0,yes,yes,,380,380,22,Wholesaler,2,5,3.5,Liquidity_shortage Supply_shortage Transportation_issues,0,1,0,0,1,0,1,0,0,0,0,yes,yes,,80,80,22,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,22,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,90,90,22,Wholesaler,1,2,1.5,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,yes,,360,360,22,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0088,2018-04-28T19:20:55.042+03:00,2018-04-28T19:30:30.529+03:00,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-26,???? ????,Salim Saleh,??????? ???????,Old City,Sa'ada,YE22,Saadah,YE2215,????? ???????,Al Khazja,Governorate_capital_market,Urban,yes,yes,,370,370,18,Wholesaler,2,6,4,Liquidity_shortage Insecurity_and_instability Transportation_issues,0,1,0,1,0,0,1,0,0,0,0,yes,yes,,370,370,18,Wholesaler,2,6,4,Liquidity_shortage Insecurity_and_instability Supply_shortage,0,1,0,1,1,0,0,0,0,0,0,yes,yes,,70,70,22,Wholesaler,1,2,1.5,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,yes,yes,,130,130,22,Wholesaler,1,1,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,80,90,113,22,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,80,80,22,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,360,360,22,Wholesaler,1,2,1.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0089,2018-04-25T17:28:57.659+03:00,2018-04-25T17:36:24.534+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-22,??? ???,Dhaif Hassan,??????? ???????,Old City,Sa'ada,YE22,Razih,YE2205,?????,Na'aman,District_level_market,Rural,yes,yes,,370,370,22,Wholesaler,4,7,5.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,5,7,6,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,80,80,22,Wholesaler,4,5,4.5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,90,113,22,Wholesaler,4,5,4.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,90,90,22,Wholesaler,4,5,4.5,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,yes,,390,390,22,Wholesaler,4,5,4.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,?? ???? ????? ????? ???? ??????,,,,,,,,,,,,,,,,,,,,,,,
YE0090,2018-04-25T17:36:24.777+03:00,2018-04-25T17:41:38.877+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-22,??? ???,Dhaif Hassan,??????? ???????,Old City,Sa'ada,YE22,Razih,YE2205,?????,Al Khamees,District_level_market,Rural,yes,yes,,360,360,22,Wholesaler,5,7,6,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,370,370,22,Wholesaler,5,7,6,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,70,70,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,75,80,107,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,90,90,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,?????? ???? ????? ???? ??????,,,,,,,,,,,,,,,,,,,,,,,
YE0091,2018-04-25T17:58:48.529+03:00,2018-04-25T18:06:41.961+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,??? ???,Dhaif Hassan,??????? ???????,Old City,Sa'ada,YE22,Monabbih,YE2203,????,Na'aman,District_level_market,Rural,yes,yes,,380,380,22,Wholesaler,5,7,6,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,5,6,5.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,400,400,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0092,2018-04-25T18:06:42.253+03:00,2018-04-25T18:12:06.471+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,??? ???,Dhaif Hassan,??????? ???????,Old City,Sa'ada,YE22,Monabbih,YE2203,????,Al Khamees,District_level_market,Rural,yes,yes,,380,380,22,Wholesaler,3,6,4.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,3,6,4.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,400,400,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0093,2018-04-25T18:12:06.798+03:00,2018-04-25T18:17:29.855+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,??? ???,Dhaif Hassan,??????? ???????,Old City,Sa'ada,YE22,Monabbih,YE2203,????,Al Khamees,District_level_market,Rural,yes,yes,,370,370,22,Wholesaler,2,6,4,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,2,6,4,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,80,80,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,80,100,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,Do_not_know,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,390,390,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0124,2018-04-28T17:16:00.991+03:00,2018-04-28T17:25:53.029+03:00,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-23,??? ???,Dhaif Hassan,??????? ???????,Old City,Sa'ada,YE22,Razih,YE2205,??? ?????,Al Robou',Governorate_capital_market,Rural,yes,yes,,370,370,22,Wholesaler,4,5,4.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,4,6,5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,90,90,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,90,113,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,90,90,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,no,12,400,333,22,Wholesaler,3,4,3.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0125,2018-04-28T17:25:53.328+03:00,2018-04-28T17:30:56.657+03:00,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-23,??? ???,Dhaif Hassan,??????? ???????,Old City,Sa'ada,YE22,Razih,YE2205,??? ?????,Al Rawdah,District_level_market,Rural,yes,yes,,370,370,22,Wholesaler,3,6,4.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,3,6,4.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,80,80,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,75,80,107,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,90,90,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,no,12,400,333,22,Wholesaler,2,3,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0126,2018-04-28T17:30:56.859+03:00,2018-04-28T17:35:34.882+03:00,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-23,??? ???,Dhaif Hassan,??????? ???????,Old City,Sa'ada,YE22,Razih,YE2205,??? ?????,Al Souq Al Markazi,District_level_market,Rural,yes,yes,,360,360,22,Wholesaler,2,5,3.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,2,5,3.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,80,80,22,Wholesaler,2,3,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,22,Wholesaler,2,3,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,90,90,22,Wholesaler,3,3,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,no,12,400,333,22,Wholesaler,2,3,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0127,2018-04-28T17:50:15.108+03:00,2018-04-28T18:02:48.483+03:00,2018-04-28,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,??? ???,Dhaif Hassan,??????? ???????,Old City,Sa'ada,YE22,Monabbih,YE2203,??? ????,Al Souq Al Markazi,District_level_market,Rural,yes,yes,,370,370,22,Wholesaler,3,5,4,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,3,5,4,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,yes,,80,80,22,Wholesaler,2,3,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,22,Wholesaler,2,3,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,2,3,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,370,370,22,Wholesaler,2,3,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ???? ??????,,,,,,,,,,,,,,,,,,,,,,,
YE0141,2018-04-27T02:06:41.403+03:00,2018-04-27T02:14:39.858+03:00,2018-04-27,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-26,Saleh Shubail,Saleh Shubail,Save the Children,Save the Children,Sa'ada,YE22,Sahar,YE2211,Al-Aneed,Al Souq Al Markazi,District_level_market,Rural,yes,yes,,360,360,26,Wholesaler,7,,7,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,yes,,360,360,26,Wholesaler,7,,7,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,yes,,100,100,22,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,,400,400,22,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,70,100,143,23,Wholesaler,2,,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,yes,,175,175,23,Wholesaler,1,3,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0142,2018-04-27T02:14:40.226+03:00,2018-04-27T02:19:02.300+03:00,2018-04-27,ee.humanitarianresponse.info:01ufehMPk0fm5ajf,2018-04-26,Saleh Shubail,Saleh Shubail,Save the Children,Save the Children,Sa'ada,YE22,Saadah,YE2215,Saada Market,Al Souq Al Markazi,Governorate_capital_market,Urban,yes,yes,,360,360,26,Wholesaler,7,,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,360,360,26,Wholesaler,7,,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,100,100,22,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,,400,400,22,Wholesaler,1,,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,yes,70,100,143,23,Wholesaler,2,,2,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,yes,,175,175,23,Wholesaler,1,3,2,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0161,2018-04-25T17:22:43.562+03:00,2018-04-25T17:28:57.429+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-22,??? ???,Dhaif Hassan,????? ??????? ???????,SDF,Sa'ada,YE22,Razih,YE2205,?????,AlZaidia District,District_level_market,Rural,yes,yes,,380,380,22,Wholesaler,5,7,6,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,5,7,6,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,5,7,6,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,3,4,3.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,3,5,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,?????? ????? ?????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0164,2018-04-25T18:17:30.119+03:00,2018-04-25T18:31:27.142+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-23,???? ????,Khaled Morshed,??????? ???????,Old City,Sa'ada,YE22,Haydan,YE2208,?????,Aman,District_level_market,Rural,yes,yes,,370,370,22,Wholesaler,2,5,3.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,2,6,4,Price_inflation Liquidity_shortage Supply_shortage Government_regulations,1,1,0,0,1,1,0,0,0,0,0,yes,yes,,80,80,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0165,2018-04-25T18:31:27.492+03:00,2018-04-25T18:36:56.201+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-23,???? ????,Khaled Morshed,??????? ???????,Old City,Sa'ada,YE22,Haydan,YE2208,?????,Al Shami station,District_level_market,Rural,yes,yes,,380,380,22,Wholesaler,2,6,4,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,2,6,4,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,400,400,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0166,2018-04-25T18:36:56.510+03:00,2018-04-25T18:42:30.890+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,???? ????,Khaled Morshed,??????? ???????,Old City,Sa'ada,YE22,Haydan,YE2208,??? ?????,Al Shaharia,District_level_market,Rural,yes,yes,,370,370,22,Wholesaler,2,6,4,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,2,6,4,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,80,80,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,80,100,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,80,80,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,390,390,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0167,2018-04-25T18:42:31.242+03:00,2018-04-25T18:47:46.095+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,???? ????,Khaled Morshed,??????? ???????,Old City,Sa'ada,YE22,Saqayn,YE2209,??? ?????,Al Shaharia,District_level_market,Rural,yes,yes,,380,380,22,Wholesaler,2,5,3.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,2,5,3.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,75,80,107,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,390,390,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
YE0168,2018-04-25T18:47:46.448+03:00,2018-04-25T18:51:33.266+03:00,2018-04-25,ee.humanitarianresponse.info:oSuGHAzdA1FipyGD,2018-04-24,???? ????,Khaled Morshed,??????? ???????,Old City,Sa'ada,YE22,Saqayn,YE2209,???  ?????,Al Shaharia,District_level_market,Rural,yes,yes,,370,370,22,Wholesaler,2,5,3.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,2,5,3.5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,yes,,80,80,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,80,100,125,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,380,380,22,Wholesaler,2,3,2.5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,?? ???? ???? ????? ?????? ????????,,,,,,,,,,,,,,,,,,,,,,,
