row_id,start,end,today,deviceid,date_survey,enumerator_id,organisation_name,org_name_en,governorate_ID,gov_name,district_ID,district_name,market_name,market_name_en,type_market,type_area,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,price_petrol_normalised,petrol_gov_origin_petrol,petrol_type_supplier,petrol_restock_days_min,petrol_constraints_multiple,petrol_constraints_multiple/Price_inflation,petrol_constraints_multiple/Liquidity_shortage,petrol_constraints_multiple/Shortage_of_demand,petrol_constraints_multiple/Insecurity_and_instability,petrol_constraints_multiple/Supply_shortage,petrol_constraints_multiple/Government_regulations,petrol_constraints_multiple/Transportation_issues,petrol_constraints_multiple/Other_see_next_question,petrol_constraints_multiple/Do_not_know,petrol_constraints_multiple/No_constraints,petrol_constraints_multiple/Vendor_did_not_answer,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,price_diesel_normalised,diesel_gov_origin,diesel_type_supplier,diesel_restock_days_min,diesel_constraints_multiple,diesel_constraints_multiple/Price_inflation,diesel_constraints_multiple/Liquidity_shortage,diesel_constraints_multiple/Shortage_of_demand,diesel_constraints_multiple/Insecurity_and_instability,diesel_constraints_multiple/Supply_shortage,diesel_constraints_multiple/Government_regulations,diesel_constraints_multiple/Transportation_issues,diesel_constraints_multiple/Other_see_next_question,diesel_constraints_multiple/Do_not_know,diesel_constraints_multiple/No_constraints,diesel_constraints_multiple/Vendor_did_not_answer,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,price_bottled_water_normalised,bottled_gov_origin,bottled_type_supplier,bottled_restock_days_min,bottled_constraints_multiple,bottled_constraints_multiple/Price_inflation,bottled_constraints_multiple/Liquidity_shortage,bottled_constraints_multiple/Shortage_of_demand,bottled_constraints_multiple/Insecurity_and_instability,bottled_constraints_multiple/Supply_shortage,bottled_constraints_multiple/Government_regulations,bottled_constraints_multiple/Transportation_issues,bottled_constraints_multiple/Other_see_next_question,bottled_constraints_multiple/Do_not_know,bottled_constraints_multiple/No_constraints,bottled_constraints_multiple/Vendor_did_not_answer,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,price_treated_water_normalised,treated_gov_origin,treated_type_supplier,treated_restock_days_min,treated_constraints_multiple,treated_constraints_multiple/Price_inflation,treated_constraints_multiple/Liquidity_shortage,treated_constraints_multiple/Shortage_of_demand,treated_constraints_multiple/Insecurity_and_instability,treated_constraints_multiple/Supply_shortage,treated_constraints_multiple/Government_regulations,treated_constraints_multiple/Transportation_issues,treated_constraints_multiple/Other_see_next_question,treated_constraints_multiple/Do_not_know,treated_constraints_multiple/No_constraints,treated_constraints_multiple/Vendor_did_not_answer,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,price_soap_normalised,soap_gov_origin,soap_type_supplier,soap_restock_days_min,soap_constraints_multiple,soap_constraints_multiple/Price_inflation,soap_constraints_multiple/Liquidity_shortage,soap_constraints_multiple/Shortage_of_demand,soap_constraints_multiple/Insecurity_and_instability,soap_constraints_multiple/Supply_shortage,soap_constraints_multiple/Government_regulations,soap_constraints_multiple/Transportation_issues,soap_constraints_multiple/Other_see_next_question,soap_constraints_multiple/Do_not_know,soap_constraints_multiple/No_constraints,soap_constraints_multiple/Vendor_did_not_answer,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,price_laundry_powder_normalised,laundry_gov_origin,laundry_type_supplier,laundry_restock_days_min,laundry_constraints_multiple,laundry_constraints_multiple/Price_inflation,laundry_constraints_multiple/Liquidity_shortage,laundry_constraints_multiple/Shortage_of_demand,laundry_constraints_multiple/Insecurity_and_instability,laundry_constraints_multiple/Supply_shortage,laundry_constraints_multiple/Government_regulations,laundry_constraints_multiple/Transportation_issues,laundry_constraints_multiple/Other_see_next_question,laundry_constraints_multiple/Do_not_know,laundry_constraints_multiple/No_constraints,laundry_constraints_multiple/Vendor_did_not_answer,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,price_sanitary_napkins_normalised,napkins_gov_origin,napkins_type_supplier,napkins_restock_days_min,napkins_constraints_multiple,napkins_constraints_multiple/Price_inflation,napkins_constraints_multiple/Liquidity_shortage,napkins_constraints_multiple/Shortage_of_demand,napkins_constraints_multiple/Insecurity_and_instability,napkins_constraints_multiple/Supply_shortage,napkins_constraints_multiple/Government_regulations,napkins_constraints_multiple/Transportation_issues,napkins_constraints_multiple/Other_see_next_question,napkins_constraints_multiple/Do_not_know,napkins_constraints_multiple/No_constraints,napkins_constraints_multiple/Vendor_did_not_answer,sell_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_price,additional_cost_10,additional_cost_20,additional_cost_30,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,cash_feasibility,cash_feasibility/Cash,cash_feasibility/Mobile_money,cash_feasibility/Credit_debit_Card,cash_feasibility/Prepaid_cards,cash_feasibility/Credit,cash_feasibility/Vouchers,cash_feasibility/Bartering,cash_feasibility/Other,cash_feasibility/Do_not_know,Other_cash_feasibility,further_comments,comments_en,_id,_uuid,_submission_time,_index,,,,,,,,,,,
YEM222,2018-07-26T13:22:34.823+03:00,2018-07-26T13:27:20.816+03:00,2018-07-26,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2018-07-25,???,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1302,Shuaub,????? ???? ???? ????????? ????????,Sa'eed Mothanna shops for food items,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,65,65,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,125,93,74.4,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,55,55,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,400,400,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26647563,4510a50c-7313-480c-a57e-23e3bc496f89,2018-07-26T10:27:29,58,,,,,,,,,,,
YEM224,2018-07-24T11:19:44.113+03:00,2018-07-24T11:28:57.365+03:00,2018-07-24,ee.humanitarianresponse.info:T3Ep7FY0gwVVL214,2018-07-24,?????,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1308,Maain,???? ????????,Al-halmani wholsales,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,60,60,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,125,90,72,YE13,Wholesaler,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,yes,,55,55,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,400,400,YE13,Wholesaler,17,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26467536,b3515f36-10fd-4fba-a28a-6ef71ae4305a,2018-07-24T08:35:28,27,,,,,,,,,,,
YEM116,2018-07-23T23:15:36.906+03:00,2018-07-23T23:25:43.533+03:00,2018-07-23,ee.humanitarianresponse.info:hXGORVPMvSo7XTA1,2018-07-22,Wajdi,ACTED,ACTED,YE11,Ibb,YE1118,Al Mashannah,Mafraq Giblah,Mafraq Giblah,District_level_market,Urban,yes,yes,,375,375,YE18,Wholesaler,5,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,7,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,yes,,100,100,YE11,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,no,5,100,200,YE11,Wholesaler,3,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,yes,80,100,125,YE11,Wholesaler,15,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,no,110,60,54.54545455,YE11,Wholesaler,15,Price_inflation Shortage_of_demand Other_see_next_question,1,0,1,0,0,0,0,1,0,0,0,yes,yes,,400,400,YE11,Wholesaler,20,Price_inflation Shortage_of_demand Other_see_next_question,1,0,1,0,0,0,0,1,0,0,0,yes,5,Private,Pumping_Station_or_Borehole,Do_not_know,2000,3,,no,,,,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,Cash Credit,1,0,0,0,1,0,0,1,0,,,,26450825,efdd78cc-2342-4427-93f7-5805eabd9fd3,2018-07-23T21:05:05,19,,,,,,,,,,,
YEM125,2018-07-27T21:22:13.202+03:00,2018-07-27T21:54:34.700+03:00,2018-07-27,ee.humanitarianresponse.info:s9BMXkkELqB5AfOo,2018-07-27,Wajdi,ACTED,ACTED,YE11,Ibb,YE1102,Yarim,Al-Khashabah Market,Al-Khashabah Market,District_level_market,Urban,yes,yes,,375,375,YE30,Wholesaler,6,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,yes,,370,370,YE30,Wholesaler,7,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,yes,,60,60,YE11,Wholesaler,10,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,no,5,100,200,YE11,Wholesaler,7,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,yes,80,100,125,YE11,Wholesaler,14,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,yes,,50,50,YE11,Wholesaler,5,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,yes,,400,400,YE11,Wholesaler,10,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,2,Private,Pumping_Station_or_Borehole,no,1500,1,,yes,4000,6500,8500,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,Cash Credit,1,0,0,0,0,0,0,1,0,,"The vendor of petrol and Diesel reported that last time he restocked this product was from Al-Dale'e and today,  petrol and Diesel truck will come from Al-Hodiadah.","The vendor of petrol and Diesel reported that last time he restocked this product was from Al-Dale'e and today,  petrol and Diesel truck will come from Al-Hodiadah.",26766144,d0f2daac-152e-4bca-a106-536b9654d4dd,2018-07-27T18:59:32,85,,,,,,,,,,,
YEM126,2018-07-25T10:34:24.537+03:00,2018-07-25T10:41:24.144+03:00,2018-07-25,ee.humanitarianresponse.info:T3Ep7FY0gwVVL214,2018-07-25,?????,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1309,Aththaorah,????? ???????,Al-qadimi shops,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,70,70,YE13,Wholesaler,1,Government_regulations,0,0,0,0,0,1,0,0,0,0,0,yes,yes,,120,120,YE13,Wholesaler,1,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,yes,yes,125,90,72,YE13,Wholesaler,20,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,yes,yes,,50,50,YE13,Wholesaler,15,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,400,400,YE13,Wholesaler,20,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26552016,29753755-5882-4c66-aef4-67aa0f4e5e20,2018-07-25T08:35:05,13,,,,,,,,,,,
YEM016,2018-07-22T17:31:43.457+03:00,2018-07-22T20:39:51.403+03:00,2018-07-22,ee.humanitarianresponse.info:d645KAfnJaHJitXc,2018-07-22,???? ??????,??????? ?????? ??????? ?????????,National Forum for Human Development,YE17,Hajjah,YE1726,Najrah,??? ??????,Al-aman market,District_level_market,Urban,yes,yes,,375,375,YE18,Wholesaler,5,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,yes,,380,380,YE18,Other,6,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,yes,,90,90,YE17,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,75,100,133.3333333,YE17,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,YE17,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,,390,390,YE17,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,3,Private,Pumping_Station_or_Borehole,no,3000,4,,Do_not_know,,,,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,,,26371413,8e9b0a73-4aa7-4011-bd54-66003b6b141e,2018-07-22T17:42:00,12,,,,,,,,,,,
YEM086,2018-07-29T16:46:24.025+03:00,2018-07-29T16:53:57.950+03:00,2018-07-29,ee.humanitarianresponse.info:HeVL30VLdsHjUSfW,2018-07-28,????,YSD,YSD,YE23,Sana'a,YE2302,Arhab,???????,Al Jame'a,District_level_market,Rural,yes,yes,,375,375,YE18,Wholesaler,4,Price_inflation Government_regulations Transportation_issues,1,0,0,0,0,1,1,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,4,Price_inflation Government_regulations Transportation_issues,1,0,0,0,0,1,1,0,0,0,0,yes,yes,,80,80,YE23,Wholesaler,2,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,yes,yes,,120,120,YE23,Wholesaler,2,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,yes,yes,75,90,120,YE23,Wholesaler,2,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,yes,yes,,75,75,YE23,Wholesaler,2,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,yes,yes,,390,390,YE23,Wholesaler,2,Price_inflation Shortage_of_demand Government_regulations,1,0,1,0,0,1,0,0,0,0,0,yes,6,Private,Pumping_Station_or_Borehole,no,1200,7,,yes,12000,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,,,26864533,06fb9484-e12e-4acc-b95a-30a334c54e03,2018-07-29T18:47:51,146,,,,,,,,,,,
YEM111,2018-07-24T11:28:59.343+03:00,2018-07-24T11:32:35.500+03:00,2018-07-24,ee.humanitarianresponse.info:T3Ep7FY0gwVVL214,2018-07-24,?????,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1308,Maain,????? ???????? ??????,Al-mekhlafi shops for wholsales,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,70,70,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,125,90,72,YE13,Wholesaler,20,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,yes,,70,70,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,390,390,YE13,Wholesaler,25,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26467544,db721a4d-f5d4-4112-8d70-c8de91965d04,2018-07-24T08:35:32,28,,,,,,,,,,,
YEM182,2018-07-20T20:52:54.566+03:00,2018-07-20T20:59:57.762+03:00,2018-07-20,ee.humanitarianresponse.info:CMQKf2wNDOQhaz2J,2018-07-20,????? ????,??????? ?????? ??????? ?????????,National Forum for Human Development,YE23,Sana'a,YE2312,Khwlan,??? ???? ?????,Wadi melaha market,District_level_market,Rural,yes,yes,,375,375,Vendor_did_not_answer,Other,6,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,yes,,400,400,Vendor_did_not_answer,Other,6,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,yes,,100,100,YE23,Wholesaler,2,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,50,100,200,YE23,Wholesaler,1,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,100,100,YE23,Wholesaler,1,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,380,380,YE23,Wholesaler,1,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,3,Private,Pumping_Station_or_Borehole,no,2300,4,,Do_not_know,,,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,,,26262677,42a19baa-6c4f-444b-be58-2fbba4a11c6f,2018-07-20T18:00:10,1,,,,,,,,,,,
YEM018,2018-07-20T21:06:57.430+03:00,2018-07-20T21:11:10.087+03:00,2018-07-20,ee.humanitarianresponse.info:CMQKf2wNDOQhaz2J,2018-07-20,????? ????,??????? ?????? ??????? ?????????,National Forum for Human Development,YE23,Sana'a,YE2312,Khwlan,??? ???? ????? ????? ????,wadi melaha market antar shop,District_level_market,Rural,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,100,100,YE23,Wholesaler,1,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,50,100,200,YE23,Wholesaler,,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,95,95,YE23,Wholesaler,1,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,yes,,380,380,YE23,Wholesaler,1,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,3,Private,Pumping_Station_or_Borehole,no,2200,,,no,,,,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,,,26263207,3c84a8a9-e59b-4719-8826-240772f90df6,2018-07-20T18:12:32,3,,,,,,,,,,,
YEM042,2018-07-25T18:59:15.708+03:00,2018-07-25T19:16:29.708+03:00,2018-07-25,ee.humanitarianresponse.info:HeVL30VLdsHjUSfW,2018-07-25,????,YSD,YSD,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,???? ????,Mothalath Rawe',District_level_market,Urban,yes,yes,,375,375,YE18,Wholesaler,3,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,3,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,yes,yes,,80,80,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,yes,,60,,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,yes,75,100,133.3333333,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,yes,,80,80,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,yes,,380,380,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,6,Private,Pumping_Station_or_Borehole,no,1000,6,,yes,7000,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,??????? ???? ???? ????.???? ?? ??? ???? ??????,As for the market of a great triangle. It means a severe shortage of gas,26688666,1ac2c03b-0174-45c0-b097-22ff28f80bd0,2018-07-26T20:00:52,80,,,,,,,,,,,
YEM066,2018-07-27T17:45:13.000+03:00,2018-07-27T18:01:17.461+03:00,2018-07-27,ee.humanitarianresponse.info:HeVL30VLdsHjUSfW,2018-07-26,????,YSD,YSD,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,??????,Al Khamees,District_level_market,Urban,yes,yes,,375,375,YE18,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand Government_regulations,1,1,1,0,0,1,0,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand Government_regulations,1,1,1,0,0,1,0,0,0,0,0,yes,yes,,80,80,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,90,90,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,75,80,106.6666667,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,80,80,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,380,380,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,6,Private,Pumping_Station_or_Borehole,no,1200,5,,yes,7000,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,,,26814855,4c780481-ad92-40a0-b91d-ae2c848cbfb1,2018-07-28T18:58:29,86,,,,,,,,,,,
YEM097,2018-07-29T17:59:47.162+03:00,2018-07-29T18:07:05.590+03:00,2018-07-29,ee.humanitarianresponse.info:HeVL30VLdsHjUSfW,2018-07-29,????,YSD,YSD,YE23,Sana'a,YE2301,Hamdan,???,Jadr,District_level_market,Urban,yes,yes,,375,375,YE18,Wholesaler,3,Price_inflation Shortage_of_demand Government_regulations Transportation_issues,1,0,1,0,0,1,1,0,0,0,0,yes,yes,,375,375,YE18,Wholesaler,3,Price_inflation Shortage_of_demand Government_regulations Transportation_issues,1,0,1,0,0,1,1,0,0,0,0,yes,yes,,70,70,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,50,50,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,75,80,106.6666667,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,70,70,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,380,380,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,6,Private,Pumping_Station_or_Borehole,no,750,6,,yes,6000,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,,,26864551,8915f9fb-926d-431a-8ad9-cd6f13717ac4,2018-07-29T18:48:03,152,,,,,,,,,,,
YEM301,2018-07-26T09:17:31.570+03:00,2018-07-31T10:55:31.229+03:00,2018-07-26,ee.humanitarianresponse.info:AEFDi7gZ5WbeXKo6,2018-07-24,Mahdi Otain,NRC,NRC,YE18,Al Hudaydah,YE1806,Al Qanawis,Al-qanawiss market,Al-qanawiss market,District_level_market,Urban,yes,yes,,380,380,YE18,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,380,380,YE18,Wholesaler,2,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,yes,yes,,150,150,YE18,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,155,155,YE18,Wholesaler,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,yes,100,200,200,YE18,Wholesaler,,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,yes,700,300,42.85714286,YE18,Wholesaler,,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,yes,,380,380,YE18,Wholesaler,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,3,Private,Pumping_Station_or_Borehole,no,4,20,,yes,6500,8500,1600,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,Cash,1,0,0,0,0,0,0,0,0,,,,26967194,a41b7280-ca0e-40ee-8e55-d98940efd30e,2018-07-31T07:55:42,136,,,,,,,,,,,
YEM171,2018-07-26T21:36:34.581+03:00,2018-07-26T21:43:23.085+03:00,2018-07-26,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2018-07-25,???,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1304,Assafiyah,????? ????? ?????? ????????? ????????,Awlad Al-Haddad shops for food supplies,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,75,75,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,125,375,300,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,100,100,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,375,375,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26686181,75bb7af6-bbc6-4c77-8d75-97fae77a8d68,2018-07-26T19:04:07,89,,,,,,,,,,,
YEM029,2018-07-26T14:28:09.242+03:00,2018-07-26T14:41:58.606+03:00,2018-07-26,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2018-07-25,???,????? ??????? ?????????,SDF,YE13,Amanat Al Asimah,YE1303,Azzal,???? ????? ??????,Al Jalla'a super market,Other,Urban,no,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,yes,,100,100,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,yes,yes,125,100,80,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,90,90,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,370,370,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,Cash,1,0,0,0,0,0,0,0,0,,,,26655298,418294c4-d914-4d78-983a-054bfec253dd,2018-07-26T11:53:59,67,,,,,,,,,,,
